tweet id,user id,username,content,sentiment,target,annotator id,comment,dispute
9897416377,24405200,Marnus3,"Obama wants to include republican ideas in the #hcr bill, so there will be some blank sheets of paper and a reset button. #p2 #ACORN", negative,conservatives,jschmitt
9899774101,16474992,winterthur,"#GOPs #SarahPalin Loves Government #healthcare For Her Son, Tripp http://bit.ly/9Th3yn #hcr #hcs #p2", negative,conservatives,jschmitt
9904782611,34761747,stevekimura,RT @thejoshuablog: @senjohnmccain @johncornyn @jimdement @johnensign @chuckgrassley @orrinhatch: It must suck knowing you can't stop #HCR?, negative,conservatives,jschmitt
9926914642,50325797,chucktodd,RT @TheDailyDebate  ''Lost'' is best analogy to #hcr . Every time it looks over we flashback to beginning wondering how this is going to end., negative, hcr,jschmitt
9877433038,80111587,JeffreyYoung_HC,"A scaled-back #hcr bill? Nuh-uh, says Hoyer. http://bit.ly/dixps9", neutral, hcr,jschmitt
9877681540,21329783,stunetii,RT @stone_circle Global Warming: Skeptic Arguments vs What the Science Says: http://digg.com/d31KNor?t #ClimateChange #pgn, neutral, other,jschmitt,this seems to be about global warming
9904234690,32191750,Tikkun44,34 Senators have now signed Sen. Bennet's letter to pass the #publicoption through #reconciliation http://bit.ly/aM3fR4 #hcr, neutral, hcr,jschmitt
9916908101,20118774,Flipbooks,"Obama's health care reform plan to include GOP ideas (CNN) http://on.cnn.com/dkN2dw #HealthCare #HCR #News\'', ", neutral, hcr,jschmitt
9923408264,33986037,wonkroom,#hcr reconciliation packg could include initiative aimed at overhauling the federal student loan program: http://tr.im/QtTU, neutral, hcr,jschmitt
9927981222,14344823,Senate_GOPs,"Sen. Mitch McConnell: The Sales Pitch May Be New, But The Bill Isn't [w/ video] http://bit.ly/c3Bhx4 #hcr #tcot", neutral, hcr,jschmitt
9833304862,17848544,PatientAction,Exclusive: What happens next in #healthcare @Politico #hcr #healthreform http://bit.ly/cfzcd4,neutral,hcr,jschmitt
9863556020,21707592,exposeliberals,Obama's Changes to Senate #hcr Bill Include Rationing Via Price Controls http://is.gd/9qqLo #tcot #tlot #sgp #ocra,neutral,obama,jschmitt
9631777207,16317406,SenChrisDodd,RT @whitehouse: Context on last exchange - WaPo: ''the CBO found that premiums go down under health-care reform'' http://bit.ly/7EmpEy #hcr,positive, hcr,jschmitt
9868581564,48347748,MikeBlockCPA,RT @RenewingAmerica: @thebighoot: CBO: Republican health plan to cut premiums and deficit   Washington Examiner: http://bit.ly/1j6B6D  #HCR,positive,conservatives,jschmitt,cutting premiums and deficit a +
9921984622,106630088,GOTVote2010,VOTE Bill Halter for Senate! Follow @BillHalter & GOTV! #p2 #AR #Arkansas #ARSen #ARdems #HCR #topprog #OFA,positive, dems,jschmitt
9930715595,21019697,healthaccess,RT @escapetochengdu Maddow to GOP: ''You can't stop health reform. But you can stop embarassing yourselves.'' http://bit.ly/9mkEmn #hcr,positive, liberals,jschmitt
9929358162,16149614,jrovner,thinks fate of #hcr rests a lot less with President and a lot more with back bencher house members whose names most ppl never heard...,neutral, hcr,jschmitt
10033734669,120146392,TownhallsToDC,"Congress won't answr ph's, won't answr emails, won't answr questions. LET'S GO TO THEM http://is.gd/9J5HE #th2dc #tcot #hcr",irrelevant,other,kona,sentiment is negative towards Congress
10082858979,77062281,SandiBehrns,Reconciliation: One of the Most Beautiful Words in the English Language http://bit.ly/arfnwH #p2 #hcr,irrelevant,other,kona
10132343284,24405200,Marnus3,"Nor only is Bart Stupak a religious zealot, he's ugly too. #p2 #hcr #ACORN",irrelevant,other,kona,negative sentiment towards Bart Stupak
10038941609,113447968,KHerzberg1776,BrianINC - Why did Jimmy Carter vote for Barack Obama? Because Carter didn't want to be the worst President in history. -Favorites  #HCR,negative,obama,kona,an insulting joke about Obama
10072352868,17388022,KMers,RW:  read the facts be4 YOU LIE http://bit.ly/Yq92d #p2 #hcr,negative,hcr,kona,capital letters imply frustration with the lying
10117602921,99123713,prolifehealth,Using reconciliation to pass Obamacare would be inappropriate and unprecedented. Here's why http://bit.ly/9AlElS\n #hcr,negative,hcr,kona,"could be negative towards Obama because uses phrase ""Obamacare"", which is an insult to Obama and hcr"
10126283568,56572080,ArrghPaine,Harold Ford doesn't seem to realize that the GOP would vote against their mothers to thwart Obama #MeetDepressed #p2 #hcr,negative,obama,kona
10127338783,56572080,ArrghPaine,I swear I could write about the hypocrisy of this GOP everyday and NEVER run out of material! Arrgh! #p2 #hcr #MeetDepressed,negative,gop,kona,"capital letters in ""NEVER"" place extreme emphasis on negativity"
10189992357,40380990,beaglescout,"Do U like living in yr parents' house, like a child, aged 40, obeying their rules? U will LUV Obamacare #handsoff #tcot #hcr",negative,hcr,kona,sarcasm
10197207175,87376738,AtheistJohnny,"If Jesus came back today, Conservatives would stone him for healing the sick w/o charging them a dime. #hcr RT @tlw3 #nogod #noreligion",negative,conservatives,kona,insulting joke
10197781563,14152172,BlueCollarTodd,#tcot  #hcr ObamaCare Is A Gateway To Tyranny..http://bit.ly/9WeJjV  #politics  #tlot  #catcot @michellemalkin  @NewsBusters,negative,hcr,kona,"possible that negative sentiment is towards Obama due to the use of ""ObamaCare"""
10201448919,42245932,craftyme25,Watching @maddow. Teabaggers at townhall meetings are domestic thug terrorists. Terrorizing elected officials & #hcr supporters. #tcot #p2,negative,teaparty,kona,"uses the term ""teabaggers"" as a derogatory term for members of the tea party"
10218381254,80111587,JeffreyYoung_HC,We asked House Dems how they were going to vote on #hcr. Here's what we learned: http://bit.ly/aU6yu8 http://bit.ly/cnz7UO,neutral,dems,kona
10224548182,62264029,Me1956,RT @ddjango    Former CIA Pilot Tells of Guns and Drugs Shipments http://bit.ly/9tuO6t,neutral,other,kona,,relevant to health care?
10224688786,10069612,AFLCIO,RT @m4ur4: getting ready to head out with my @ufcw brothers and sisters to march 4 #hcr #m9,neutral,hcr,kona
10225074199,15922214,rollcall,Road Map: Democrats Determined to Finish #hcr Bill by Easter http://bit.ly/avW9jK,neutral,dems,kona
10227894032,14327577,jesseluna,@ckieff You could make links go to a page you control that reads source then forwards to Twitter. Then you have a record on you site stats.,neutral,other,kona
10228018429,980611,Karoli,"RT @KagroX: This #hcr march has gotten considerably larger, joined by other groups en route. Likely several thousand out now.5-7k? More? #m9",neutral,hcr,kona
10141460173,16474992,winterthur,RT @Hexham67: Phone calls in support of #hcr are working. KEEP IT UP PROGRESSIVES!! Goal is in sight! #Publicoption right behind! #p2,positive,hcr,kona,possible that positive sentiment is more directed toward progressives than hcr
10227684943,46985065,tickle_b,"Kudos to Ann Kirkpatrick for proposing Congress take an $8,700 pay cut  http://bit.ly/bAF1yD  #p2",positive,other,kona,positive sentiment towards Ann Kirkpatrick
10589220972,68526790,TheBestChange,Dems: Writing a Sad Chapter in Our Nation's History - Can't wait til Nov Chapter! #KILLtheBILL #teaparty #ucot #tcot #hc #hcr,negative,dems,lbher
10589524410,76659790,heirsinhope,"Rep Donnelly, vote NO on #hcr! http://bit.ly/cp6uDH Don't let us down! #tcot @libertyforce",negative,hcr,lbher
10589730705,41683723,AlwayzSusan,RT @GOPLeader: Good Grief: Chaos Reigns Among Dem Leaders as House Hurtles Towards Health Care Vote http://bit.ly/aqrbeV #hcr,negative,dems,lbher
10591960794,41729695,DadForAStrongUS,"Hey #Pelosi, at least Marie Antoinette let them eat cake....you're trying to feed us a big steaming pile of sh!t #hcr #tcot",negative,hcr,lbher
10592001832,11775252,Cellenrun,Can we ''deem & pass'' a bill to oust Obama? #tcot #teaparty #sgp #hcr  #killthebill,negative,obama,lbher
10593340969,111712567,keene_politics,"Massive arrogance, smug condescending leaders, and unconstitutional power grabs by Democrats. It is up to citizens to end it. #hcr #tcot",negative,dems,lbher
10594739890,15146870,jserb,Vote NO on an up-and-down vote on #HCR. Lets put a fork in this super bad bill. #killthebill #tcot #tweetcongress #sgp,negative,hcr,lbher
10597094121,15511055,avivao,RT.@Shoq: OOPSIE! Even American Enterprise Institute (AEI) says #GOP is lying about reconciliation. http://bit.ly/bCOa9m #p2 #hcr,negative,gop,lbher
10598323174,17518344,keder,"OK, I'm getting a little panicky about #hcr.  Someone tell me it's not gonna pass. #kthx",negative,hcr,lbher
10600356425,15428227,kevinomccarthy,"No transparency. Closed door tactics. Pelosi's #hcr bill=more govt mandates, more taxes, & more borrowing. Let's stop and start over. #tcot",negative,hcr,lbher
10590444206,11134252,RNC,Phone lines jammed? Contact your Representatives through our Action Center: http://is.gd/aL2Wz #tcot #hcr,neutral,hcr,lbher
10600825861,23696410,BrentTeichman,#GOPCodeRed Vote Count: Yes-189 No-205 Undecided-37 Stay up-to-date here: http://bit.ly/dlgoGP #tcot #sgp #hcr,neutral,hcr,lbher
10581329868,15220768,DavidCornDC,"NYT: why is O going on Fox to talk #hcr, can he persuade it's viewers? G: big audience share & it's worth a shot.  #whbrief",positive,hcr,lbher
10585904324,18276341,kdrum,Why isn't Obama going nuclear over Lehman fraud? http://bit.ly/aqh8eN Hopefully the answer is just that he's waiting until #hcr passes.,positive,obama,lbher
10588828885,32300023,dag210,Pass. The. Damn. Bill.  Let's not forget the moral and civic responsibility we have to help those less fortunate. #hcr,positive,hcr,lbher
10589207614,56532503,AlinskyDefeater,Freedom will always appeal to more people than Gov't control. Stand firm and let no one quiet your voice. #ocra #tcot #hcr,positive,hcr,lbher
10590316033,122580937,TruBlueAmerican,"RT@AmericasBrave @SarahPalinUSA , @Sarahpalin @Obama @HCR  I am a REAL American and I am in favor of health care reform.#HCR, #Sarahpalin",positive,hcr,lbher
10594850893,5815592,blurb,Dems: yes you can pass healthcare reform! Don't let ignorance and fear rule our days any longer! #hcr,positive,hcr,lbher
10599816666,68526790,TheBestChange,Thank You @RepPaulRyan 4Speaking the Clear and Concise Truth abt Gov Run HC http://bit.ly/c7GqzD #tcot #ucot #ocra #teaparty #gop #hc #hcr,positive,hcr,lbher
10599920804,24405200,Marnus3,The crowd at the Tea Party rally today was the best case yet for preserving the right to chose. #p2 #hcr #ACORN,positive,teaparty,lbher
9879679222,21329783,stunetii,State of the World's Minorities 2008 - #Botswana  (UNHCR) http://bit.ly/cerBKo #Africa,irrelevant,other,luxanderson,This seems unrelated to health care in America. But negative nonetheless. 
9879934743,21329783,stunetii,Interesting #HumanRights docs at the UN Universal Human Rights Index http://bit.ly/9tiOQk,irrelevant,other,luxanderson,"This also seems unrelated and, in fact, is an index rather than a tweet/blog."
9883711115,7619982,davidbadash,"To Avoid Giving Benefits To Gays, Catholic Charities Cuts Benefits To All Employees. http://ow.ly/1djrG   #P2 #LGBT #DC4M #HCR",irrelevant,other,luxanderson,Unrelated yet interesting
9699003841,14695985,SEIU,"Lots of people are talking about rate hikes, but what they're NOT talking about is how it impacts women: http://seiu.me/hw #HCRsummit",negative,hcr,luxanderson
9837629055,15850830,fleckman,OUTSTANDING! Friedman on Socialized (ObamaCare) Medicine  http://bit.ly/cY0dRw HT @anjwolf #tcot #hcr #p2,negative,hcr,luxanderson
9854737989,24733117,jilevin,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,negative,conservatives,luxanderson,"Though there are no distinguishing factors to make this negative, I don't see why it would be written about unless there was some sort of problem or disagreement with what is being reported."
9879519045,35132974,CooperRepublic,RT @Senate_GOPs: Sen. Mitch McConnell: Americans Won't Stand For It http://bit.ly/a0GO0o #hcr #tcot,negative,hcr,luxanderson
9880295476,38370559,PomPrincessMomJ,RT @lmdapper: Obama balances between jobs and health care http://tinyurl.com/yzrwlbf || jobs and #HCR go hand in hand.//POTUS CARES!!,negative,obama,luxanderson
9880632975,18791763,KarlRove,Great piece by @OrrinHatch on the unprecedented danger of using reconciliation health care  http://bit.ly/9v68gy #TCOT #HCR #SGP,negative,obama,luxanderson
9881124457,7713202,GOPLeader,Sen. Orrin Hatch (R-UT): Reconciliation on #hcr would be an assault to the democratic process http://bit.ly/9v68gy,negative,obama,luxanderson
9884704169,7713202,GOPLeader,"RT @Heritage Reconciliation is highly controversial, and for healthcare would be nuclear, unprecedented. http://bit.ly/d4pdHE #hcr",negative,obama,luxanderson
9633925018,113420831,PressSec,Just to be clear - the CBO found that premiums go DOWN under health care reform http://bit.ly/7EmpEy #hcr,neutral,hcr,luxanderson
9878604655,71244775,ProgressiveChic,via @huffingtonpost: Three More Senators Join Public Option Effort http://bit.ly/c0W31J #p2 #hcr #publicoption,neutral,hcr,luxanderson
9881746229,16248413,rpagesc,Pelosi Redefines Down as Up:  http://bit.ly/bB6Gif (via @postandcourier) #hcr #tcot,neutral,hcr,luxanderson
9853269996,87504275,rightlyaligned,BO moneyman Soros unhappy w BO http://bit.ly/citw8L #tcot #teaparty #politics #sgp #GlennBeck #rush #ocra #conservative #p2 #hcr #dems,positive,obama,luxanderson
9855035486,32191750,Tikkun44,Email Senator Baucus http://baucus.senate.gov/ and tell him to support the #publicoption through #reconciliation. #hcr,positive,hcr,luxanderson,"I'm guessing ""Tea Party"" means active citizens."
9862213409,650903,hrana,News: #Medicare patients brace for doctor boycott http://bit.ly/ceuoxF - It has some tips on what to do if you're dropped. #hcr,positive,hcr,luxanderson,I feel like CNN reporters have an obligation to be mostly neutral and fact-adherers but this does have an air of negativity.
9849882436,21117305,TheGreyKing,RT @Marnus3: BREAKING: Ann Coulter's adam's apple has been issued it's own area code: 666. #p2 #hcr @myen,negative,conservatives,luxanderson,There is no link.
9851232143,24405200,Marnus3,Bunning complained that he was on a senate-only elevator. It had to be a dumbwaiter. #p2 #hcr #ACORN @myen,negative,gop,luxanderson,There is no link.
10533054076,40380990,beaglescout,It is eating 100% of the US economy.  When will it stop? http://twitpic.com/18svus #tcot #ocra #hcr #rs, negative, other,maherz
10567078289,7713202,GOPLeader,WaPo editorial: Dems' process for passing #hcr bill w/o voting on it 'unseemly' and contrary to transparency pledge http://bit.ly/c0Wyk2, negative, hcr,maherz
10570935517,7713202,GOPLeader,Cincinnati Enquirer editorial: the Democrats' arrogant approach to #hcr http://bit.ly/axqQTp, negative, dems,maherz
10573322417,97684848,FreeCapCon,"House Dems, do NOT cooperate with Pelosi as she seeks to Slaughter the Constitution to pass #HCR. You will be accessories to the crime!", negative, hcr,maherz
10573381732,27502479,GregWHoward,"Reality: Even if #HCR passes, it will NEVER go into effect. Country will collapse first. This is nothing more than taxes NOW #tcot #ocra #p2", negative, hcr,maherz
10574706478,41683723,AlwayzSusan,"RT @BrentBozell: For once, @WashingtonPost has it EXACTLY right about Pelosi's abuse of power. http://ow.ly/1mQOT #tcot #hcr  #surge", negative, dems,maherz
10574881623,15850830,fleckman,SLAM CONGRESS TODAY! Use this list -  http://bit.ly/agv4fT START OVER! RT THIS ALL DAY! #tcot #tlot #hcr, negative, hcr,maherz
10575142532,58845769,pauline_ma,RT @fleckman: SLAM CONGRESS TODAY! Use this list -  http://bit.ly/agv4fT START OVER! RT THIS ALL DAY! #tcot #tlot #hcr #teaparty #sgp #gop, negative, hcr,maherz
10575297475,18168799,jeffemanuel,"THE LIES GROW: Now #Obama is promising #hcr will cause premiums to fall ''3,000%'' & will guarantee all employees raises http://bit.ly/d7sq70", negative,obama,maherz
10575863588,83004973,wvmtngrl07,RT @billieraven RT @mardod Rep. Smith has poll on front pg 2 C if he shld pass #hcr. Tell him 2 #passthedamnbill! http://ow.ly/1mUWa #p2, negative, hcr,maherz,use of 'damn'
10576440220,23208160,IKIDYOUNOT,RT @teh_Dede: The Tea Party is NOT protesting Healthcare Reform.  We are protesting THIS bill and the actions of THIS congress. #tcot #hcr, negative,teaparty,maherz
10576510937,14720411,mikepfs,RT Obama's #hc plan worsens budget outlook http://ow.ly/1lpQG (@WashingtonPost Op-Ed) #hcr #handsoff #healthcare #teaparty #tcot  @GOPWhip, negative,obama,maherz
10574595426,14248963,tomfitzgerald,"Put Rep. Patrick J. Murphy (D.,Pa), a blue dog facing tough reelection fight in PA 8, says he is a yes on #hcr.", neutral, hcr,maherz
10574795577,53717114,SteveCBoston,If the House Enacts the Senate #HCr Bill without Voting on It... | Cato Liberty http://bit.ly/blzOZj #tcot #obama, neutral, hcr,maherz
10575591605,112924723,SthCtyTeaParty,#HCR #healthcare Swing Voter: Earl Pomeroy CALL!! DC:202-225-2611 Local:701-224-0355, neutral, hcr,maherz
10573372981,20487625,LynnSebourn,Hearing first-hand reports that Lincoln Davis will vote no on health care reform bill. Keep the pressure on. #hcr,positive, hcr,maherz
10575399439,21253935,MWJ1231,RT @jcohntnr: Pelosi's pitch to Liberals on #healthreform -- It's convincing http://bit.ly/dyC6G5 #hcr #politics,positive, hcr,maherz
10572919417,21696279,brianbeutler,"It's true that Pelosi might pass #hcr w/o a vote, so long as you don't count that vote we'll all be watching on C-SPAN.",unsure, hcr,maherz
10574555525,39308549,TheDailyCaller,Republicans call on Americans to `rise up' against Obama's health-care bill''... from @jonward11 - http://tinyurl.com/yagjpaq #hcr #hcot,negative,hcr,maherz
10576570188,58415867,ConservNewMedia,Rush Limbaugh: ''I don't think that (the Dems) are close'' on the #hcr votes; ''I don't think they're 5 short''... #tcot #rush,negative,hcr,maherz
10129726329,46985065,tickle_b,RT @stevekimura: RT @wyldraven: Happy Birthday to @EileenLeft ! //YAY!! <3,irrelevant,other,mfarag
9936374665,15220768,DavidCornDC,O calls on Congress to schedule the vote ''in the next few weeks.''  A little vague there. #hcr,negative,obama,mfarag
10185180770,14344823,Senate_GOPs,RT @GOPLeader: White House Blog treats the American people like they're Stupid:  http://bit.ly/8YGHz8 #hcr,negative,gop,mfarag
10256860708,43399498,lancole,"@danielspengies u don't need me. u need serious mental health, which is provided in #hcr reform. BLOCK",negative,hcr,mfarag
10643870667,21627881,OctavianD,Today I stopped seeing Obama as president. His comments on Fox News confirmed my suspicion that he is a mentally ill dictator #tcot #p2 #hcr,negative,obama,mfarag
10646226678,11256622,twinelm,DUH? LIKE ANY GOOD LITTLE COMMIE RT @prolifehealth Obama Continues To Ignore America!! http://bit.ly/bQe22g #hcr,negative,obama,mfarag
10653060629,53487798,beesnguns,RT @JohnThune2012: NEJM: 1/3 of doctors could leave medicine if ObamaCare passes: http://bit.ly/9985Dy #tcot #hcr,negative,hcr,mfarag
10219125798,5144511,lhughes,What Obama has done is expose the progressive incremental expansionism that has been alway going on. #tcot #tlot #teaparty #hcr,neutral,hcr,mfarag
10253923784,78495596,OFA_WA,A few words for progressives on #HCR http://bit.ly/cIBa6h #OFA #p2,neutral,hcr,mfarag
10271658195,21965285,_jgr,Sheesh. Congress begs President to take lead on #hcr and then complains when he does: http://bit.ly/b5A6GW,neutral, hcr,mfarag
10292310641,31127446,markknoller,Obama declares the American people will be more secure with #HCR and the country will be stronger.'',neutral,hcr,mfarag
10645482622,16353245,asymmetricinfo,"Facing the disturbing possibility that I am already in hell, & my punishment is to spend eternity waiting for a final verdict on #hcr",neutral,hcr,mfarag
9954985705,10728582,disneyr,"There are two ways to conquer and enslave a nation. One is by the sword, the other is by debt. John Adams #tcot #hcr",positive,hcr,mfarag
10037317509,21452918,LaughingRaccoon,RT @EzKool: RT @lucorico: Can a person really be ''pro life'' while being anti health?  Health care for all! #HCR #p2 #tcot #hcr,positive,hcr,mfarag,,this comment sounds negative. this sounds like a rhetorical question continued with sarcasm.
10224467379,28448216,MicCheckRadio,Limbaugh vows to leave the country if health care reform passes. What more motivation could we possibly need? http://bit.ly/bkbT1w #p2 #hcr,positive,hcr,mfarag
10244205449,15770837,ecosphericblog,Rush Limbaugh promises to leave US if health care passes. Let's make it so people! http://ow.ly/1gjJo #hcr #p2,positive,hcr,mfarag
10271280360,63789003,LizzieWurtzel,Wonder what country Rush Limbaugh will move to when #hcr passes--or will he be like a garbage barge floating around because no one wants it?,positive, hcr,mfarag
10645460562,65404941,sickjew,@StrandedWind That is true. Most of us are just one hospital ride away from bankruptcy. #hcr,positive,hcr,mfarag
10665668473,65498467,Tx4Obama,OUR President --> http://tinyurl.com/yz7scx9   God bless Him and his Family #gop #tcot #palin #beck #teaparty #dem #Obama #hc #hcr #p2,positive,obama,mfarag
10665805699,17004618,NickKristof,"When a woman is 11 x as likely to die in childbirth in the US as in Ireland, we need #hcr. My col: http://nyti.ms/bFTb0o",positive,hcr,mfarag
10035910512,19665271,AARPCA,"RT @HealthReformNow Fact of the Day: U.S. now spends ~$1 in every $6 on health care. w/o #hcr, in 30 years it will be $1 out of every $3.", neutral, hcr,msharma,"just a fact, nothing towards or against it"
9977463631,16274815,reimagin,STOP #OBAMACARE TARGET=VOTE OUT 12 VULNERABLE DEMS Harry Mitchell(202)225-2190 (480) 946-2411 #Killthebill #HCR #tcot,negative,dems,msharma,wish to stop the bill and should call the number to do it
9977478006,16274815,reimagin,STOP #OBAMACARE TARGET=VOTE OUT 12 VULNERABLE DEMS Jerry McNerney (202) 225-1947 925-833-0643#Killthebill #HCR #tcot,negative,dems,msharma,wish to stop the bill and should call the number to do it
9977535707,16274815,reimagin,STOP #OBAMACARE TARGET=VOTE OUT 12 VULNERABLE DEMS Mark Schauer (202) 225-6276 (517) 780-9075 #killthebill  OR ELSE! #hcr #tcot,negative,dems,msharma,wish to stop the bill and should call the number to do it
9977656779,16274815,reimagin,STOP #OBAMACARE TARGET=VOTE OUT 12 VULNERBLE DEMS Mary Jo Kilroy (202) 225-2015 (614) 294-2196 #killthebill OR ELSE! #hcr #tcot,negative,dems,msharma,wish to stop the bill and should call the number to do it
10008806140,40692887,iDefendFreedom,Call #Congress 2morrow! Tell them NO on #hcr! (202) 224-3121 #tcot #teaparty #conservative #tweetcongress www.house.gov,negative,conservatives,msharma,wish to stop the bill and should call the number to do it
10302114764,34318965,GrassrootTroopr,"Seriously, I had no idea how stupid Tom #Hanks is. He's living proof that even MORONS can make millions in America! #tcot #dem #hcr #hc #p2",negative,other,msharma,does not have anything pro or con for health care
10475704100,22406588,Herfarm,"There are 2 ways to conquer and enslave a nation.One is by the sword, the other is by debt.'' J. Adams #tcot #tlot #tweetcongress #hcr #sgp",negative,hcr,msharma,quote about how health care could ruin usa
10587812050,98711526,GreatDebateUSA,If your rep. has (D) at the end you need to call and say stop Obama's #hcr! Numbers for all of Cong. http://bit.ly/aKoSFP #tcot #teaparty,negative,dems,msharma
10651846643,34973389,WorkingMotherHJ,Let's declare war on healthcare - then there will be money to fight it #hcr #hcr,negative,hcr,msharma
10655683449,80182186,Lostmybeer,Remember when Obama said Canada's #hcr system ''WORKS 4 THEM''? Not so much http://bit.ly/cKoBW  #conservative  #libertarian  #teaparty #gop,negative,hcr,msharma
9853199585,56572080,ArrghPaine,"K. Olbermann sharing incredibly painful personal information for the GOOD of the nation and our health, thank you sir #p2 #hcr",positive,hcr,msharma,There is no link.
10011050286,28682751,sarabialb,"@BarackObama - 3,371,908 followers, tell your Congress Reps to pass PUBLIC OPTION #hcr. at www.congress.org #peopleofhope",positive,obama,msharma,wants obama to tell people to pass the public opinion
10122206723,21329783,stunetii,"RT @webmiss007: #OMGfacts 45,000 deaths annually linked to lack of health coverage | HarvardScience http://bit.ly/4RRpS #hcr #passit #p2",positive,hcr,msharma,"reasons why health care is necessary, and cite a reputable source"
10301417226,645043,injuryexpert,"RT @adityasood: If Dems didn't have reason to pass #HCR before, they do now. Pass it and Limbaugh will leave the USA! http://bit.ly/anFKmq",positive,hcr,msharma
10446231408,27618505,genjunky,AMERICANS UNITE!   #hcr #tcot #sgp #tlot #hhrs #liberty #ocra #ucot #teaparty #iamthemob #killbill #WETHEPEOPLE #YESWECAN #TWEETCONGRESS,positive,hcr,msharma,VERY POSITIVE WITH CAPITAL LETTERS
10494916069,16082787,slackadjuster,#HCR Our greatest threat to society is when we stop caring about one another ! Its a damm shame #TCOT #TEAPARTY Cant understand that,positive,hcr,msharma,need to start caring about everyone and have health care
10551844258,31176510,thebighoot,Charity is no part of the legislative duty of the government.'' --James Madison #HCR #tcot #teaparty #p2,positive,hcr,msharma
10580059605,16370091,WorkingFamilies,What if #hcr fails and its New York's fault?  Sign the petition calling on all NY Dems to vote 'Yes' http://bit.ly/9CQCyw,positive,dems,msharma
10584513612,27502479,GregWHoward,Congressman translated: ''I have not made a decision on #HCR'' means ''bidding is still open'' #tcot #ocra #sgp #p2 #tlot #hhrs #teaparty #gop,positive,hcr,msharma
10587860100,80111587,JeffreyYoung_HC,Dennis Kucinich is holding a presser at 10AM Wednesday to announce his vote on #hcr. Did Obama persuade him?,neutral,hcr,msharma,does not say if he is for obama persuading him or not
9954511301,20489393,midwifeamy,I agree w/ @abc's angle that the rise in #homebirth is (at least in the US) a vote of no confidence for hospitals. http://bit.ly/b9hVVm #hcr,irrelevant,other,mteisberg,"related to hcr, but not really about any target specifically"
9962461947,21329783,stunetii,RT @Sonja_Jo: VIDEO: #BBC Persian Special Report on Prisoners' Wives http://is.gd/98bwD #IranElection #HumanRights,irrelevant ,other ,mteisberg
9909212917,41056036,nananb55,Ezekiel Emanuel is to Obama what Heinrich Himmler was to Hitler! #hcr #deathpanels,negative,obama,mteisberg
9938617429,50427352,seanagnew,"#tcot RT @derekahunter: Say what you will about ins. com., at least they don't run up tril. dollar deficits and stick us with the bill. #hcr",negative,dems,mteisberg,"This looks like a negative comment towards the government in general, but taken in context it's probably aimed at dems"
9953155147,16274815,reimagin,"STOP OBAMA CARE, TARGET=VOTE OUT 12 VULNERABLE DEMSAnn Kirkpatrick (202) 225-2315 (928) 226-6914 #Killthebill #HCR",negative,hcr,mteisberg
9958181052,18168799,jeffemanuel,Obama says #hcr deserves up/down vote b/c ''it's already passed House & Sen.'' The catch: it still hasn't been written http://is.gd/9El6g#hcr,negative,obama,mteisberg
9976313454,3237221,scbalazs,The Republicans' big lie about reconciliation #p2 #tcot #hcr #gopfail http://ow.ly/1e9GU,negative,gop,mteisberg
9977518495,61776145,libertybell1776,"HCR is BO's Lexington!  They are declaring war on the Constitution, Republic, States & People!  Cowboy up!  #tcot #redco #hcr #handsoff",negative,dems,mteisberg
9983258813,21696279,brianbeutler,RT @kdrum: Just had a brainstorm: would Rs vote for #hcr if we added an amendment putting Reagan on the $50 bill? They might! Worth a try.,negative,gop,mteisberg,probably sarcasm
9994942415,15182798,thejoshuablog,"RT @mariopiperni Argue with this, teabaggers! http://twurl.nl/u20jez #teaparty #teabagger #hc #hcr",negative,teaparty,mteisberg
9942882734,24405200,Marnus3,I'm looking at you Bart Stupak but I don't see your uterus so STFU. #p2 #hcr #ACORN,negative ,gop,mteisberg
9909946281,16472571,sunshineejc,Obama's Speech 2 Congress---''Reform package less than we spent on Iraq-Afghan Wars & less than Tax cuts 2 the wealthy''---#tcot #hcr #p2 #sgp,neutral,obama,mteisberg
9935920743,14437914,NewsHour,We're covering @barackobama's health care announcement @newshourlive. Refresher re #hcr - our coverage: http://to.pbs.org/ECyKs,neutral,hcr,mteisberg
9936649534,12896172,littlebytesnews,RT @visiontoamerica: Secret Democrat Memo Outlines ObamaCare Timeline http://r8t.us/8XWePe #tcot #hcr,neutral,dems,mteisberg,"Could be negative, but I think it's just reporting on a negative piece of news"
9945775788,43759973,NReeding,"TONIGHT! ~ RT @USRealityCheck: Alan Grayson, Michelle Bachmann To Debate Health Care On Larry King Live: http://bit.ly/cxt2OD #hcr #hc10 #p2",neutral,hcr,mteisberg
9898207237,38370559,PomPrincessMomJ,RT @BreakingNews: Sen. Jim Bunning accepts deal allowing benefits bill to advance http://bit.ly/cPrR0F / / YES!!  YES!!,positive,hcr,mteisberg
9936316089,73699879,USLib,RT @DavidCornDC: This is one of O's best presentations of his #HCR plans. Strong and fiery. Rs are lucky he wasn't doing this all along.,positive,obama,mteisberg
9957066258,20930950,floridajewel,RT @LibbyLefty: We need TRUE #HCR. Call Sen.Bill Nelson 202-224-5274 and tell him to support the #PublicOption thru Reconcilition. #p2,positive,hcr,mteisberg
